admin1,week,protest_count,repression_events,repression_fatalities,protest_count_t1,repression_t
Bangka-Belitung,2019-02-10,0,0,0,0,0
Bangka-Belitung,2019-02-17,0,0,0,0,0
Bangka-Belitung,2019-02-24,0,0,0,0,0
Bangka-Belitung,2019-03-03,0,0,0,0,0
Bangka-Belitung,2019-03-10,0,0,0,0,0
Bangka-Belitung,2019-03-17,0,0,0,0,0
Bangka-Belitung,2019-03-24,0,0,0,0,0
Bangka-Belitung,2019-03-31,0,0,0,0,0
Bangka-Belitung,2019-04-07,0,0,0,0,0
Bangka-Belitung,2019-04-14,0,0,0,0,0
Bangka-Belitung,2019-04-21,0,0,0,0,0
Bangka-Belitung,2019-04-28,0,0,0,0,0
Bangka-Belitung,2019-05-05,0,0,0,1,0
Bangka-Belitung,2019-05-12,1,0,0,0,0
Bangka-Belitung,2019-05-19,0,0,0,0,0
Bangka-Belitung,2019-05-26,0,0,0,0,0
Bangka-Belitung,2019-06-02,0,0,0,0,0
Bangka-Belitung,2019-06-09,0,0,0,0,0
Bangka-Belitung,2019-06-16,0,0,0,0,0
Bangka-Belitung,2019-06-23,0,0,0,0,0
Bangka-Belitung,2019-06-30,0,0,0,0,0
Bangka-Belitung,2019-07-07,0,0,0,0,0
Bangka-Belitung,2019-07-14,0,0,0,0,0
Bangka-Belitung,2019-07-21,0,0,0,0,0
Bangka-Belitung,2019-07-28,0,0,0,0,0
Bangka-Belitung,2019-08-04,0,0,0,0,0
Bangka-Belitung,2019-08-11,0,0,0,0,0
Bangka-Belitung,2019-08-18,0,0,0,0,0
Bangka-Belitung,2019-08-25,0,0,0,0,0
Bangka-Belitung,2019-09-01,0,0,0,0,0
Bangka-Belitung,2019-09-08,0,0,0,1,0
Bangka-Belitung,2019-09-15,1,0,0,2,0
Bangka-Belitung,2019-09-22,2,0,0,1,0
Bangka-Belitung,2019-09-29,1,0,0,0,0
Bangka-Belitung,2019-10-06,0,0,0,0,0
Bangka-Belitung,2019-10-13,0,0,0,0,0
Bangka-Belitung,2019-10-20,0,0,0,0,0
Bangka-Belitung,2019-10-27,0,0,0,1,0
Bangka-Belitung,2019-11-03,1,0,0,1,0
Bangka-Belitung,2019-11-10,1,0,0,0,0
Bangka-Belitung,2019-11-17,0,0,0,2,0
Bangka-Belitung,2019-11-24,2,0,0,1,0
Bangka-Belitung,2019-12-01,1,0,0,0,0
Bangka-Belitung,2019-12-08,0,0,0,0,0
Bangka-Belitung,2019-12-15,0,0,0,0,0
Bangka-Belitung,2019-12-22,0,0,0,1,0
Bangka-Belitung,2019-12-29,1,0,0,0,0
Bangka-Belitung,2020-01-05,0,0,0,0,0
Bangka-Belitung,2020-01-12,0,0,0,0,0
Bangka-Belitung,2020-01-19,0,0,0,0,0
Bangka-Belitung,2020-01-26,0,0,0,0,0
Bangka-Belitung,2020-02-02,0,0,0,2,0
Bangka-Belitung,2020-02-09,2,0,0,0,0
Bangka-Belitung,2020-02-16,0,0,0,0,0
Bangka-Belitung,2020-02-23,0,0,0,0,0
Bangka-Belitung,2020-03-01,0,0,0,0,0
Bangka-Belitung,2020-03-08,0,0,0,1,0
Bangka-Belitung,2020-03-15,1,0,0,0,0
Bangka-Belitung,2020-03-22,0,0,0,1,0
Bangka-Belitung,2020-03-29,1,0,0,0,0
Bangka-Belitung,2020-04-05,0,0,0,0,0
Bangka-Belitung,2020-04-12,0,0,0,0,0
Bangka-Belitung,2020-04-19,0,0,0,0,0
Bangka-Belitung,2020-04-26,0,0,0,0,0
Bangka-Belitung,2020-05-03,0,0,0,0,0
Bangka-Belitung,2020-05-10,0,0,0,0,0
Bangka-Belitung,2020-05-17,0,0,0,0,0
Bangka-Belitung,2020-05-24,0,0,0,0,0
Bangka-Belitung,2020-05-31,0,0,0,0,0
Bangka-Belitung,2020-06-07,0,0,0,0,0
Bangka-Belitung,2020-06-14,0,0,0,0,0
Bangka-Belitung,2020-06-21,0,0,0,0,0
Bangka-Belitung,2020-06-28,0,0,0,0,0
Bangka-Belitung,2020-07-05,0,0,0,0,0
Bangka-Belitung,2020-07-12,0,0,0,0,0
Bangka-Belitung,2020-07-19,0,0,0,0,0
Bangka-Belitung,2020-07-26,0,0,0,0,0
Bangka-Belitung,2020-08-02,0,0,0,1,0
Bangka-Belitung,2020-08-09,1,0,0,0,0
Bangka-Belitung,2020-08-16,0,0,0,0,0
Bangka-Belitung,2020-08-23,0,0,0,0,0
Bangka-Belitung,2020-08-30,0,0,0,1,0
Bangka-Belitung,2020-09-06,1,0,0,0,0
Bangka-Belitung,2020-09-13,0,0,0,1,0
Bangka-Belitung,2020-09-20,1,0,0,0,0
Bangka-Belitung,2020-09-27,0,0,0,0,0
Bangka-Belitung,2020-10-04,0,0,0,0,0
Bangka-Belitung,2020-10-11,0,0,0,1,0
Bangka-Belitung,2020-10-18,1,0,0,0,0
Bangka-Belitung,2020-10-25,0,0,0,1,0
Bangka-Belitung,2020-11-01,1,1,0,1,1
Bangka-Belitung,2020-11-08,1,0,0,0,0
Bangka-Belitung,2020-11-15,0,0,0,0,0
Bangka-Belitung,2020-11-22,0,0,0,0,0
Bangka-Belitung,2020-11-29,0,0,0,1,0
Bangka-Belitung,2020-12-06,1,0,0,0,0
Bangka-Belitung,2020-12-13,0,0,0,0,0
Bangka-Belitung,2020-12-20,0,0,0,0,0
Bangka-Belitung,2020-12-27,0,0,0,0,0
Bangka-Belitung,2021-01-03,0,0,0,0,0
Bangka-Belitung,2021-01-10,0,0,0,0,0
Bangka-Belitung,2021-01-17,0,0,0,0,0
Bangka-Belitung,2021-01-24,0,0,0,0,0
Bangka-Belitung,2021-01-31,0,0,0,0,0
Bangka-Belitung,2021-02-07,0,0,0,0,0
Bangka-Belitung,2021-02-14,0,0,0,0,0
Bangka-Belitung,2021-02-21,0,0,0,0,0
Bangka-Belitung,2021-02-28,0,0,0,0,0
Bangka-Belitung,2021-03-07,0,0,0,0,0
Bangka-Belitung,2021-03-14,0,0,0,0,0
Bangka-Belitung,2021-03-21,0,0,0,0,0
Bangka-Belitung,2021-03-28,0,0,0,0,0
Bangka-Belitung,2021-04-04,0,0,0,0,0
Bangka-Belitung,2021-04-11,0,0,0,0,0
Bangka-Belitung,2021-04-18,0,0,0,0,0
Bangka-Belitung,2021-04-25,0,0,0,0,0
Bangka-Belitung,2021-05-02,0,0,0,0,0
Bangka-Belitung,2021-05-09,0,0,0,0,0
Bangka-Belitung,2021-05-16,0,0,0,0,0
Bangka-Belitung,2021-05-23,0,0,0,0,0
Bangka-Belitung,2021-05-30,0,0,0,0,0
Bangka-Belitung,2021-06-06,0,0,0,0,0
Bangka-Belitung,2021-06-13,0,0,0,0,0
Bangka-Belitung,2021-06-20,0,0,0,0,0
Bangka-Belitung,2021-06-27,0,0,0,1,0
Bangka-Belitung,2021-07-04,1,0,0,0,0
Bangka-Belitung,2021-07-11,0,0,0,0,0
Bangka-Belitung,2021-07-18,0,0,0,0,0
Bangka-Belitung,2021-07-25,0,0,0,0,0
Bangka-Belitung,2021-08-01,0,0,0,0,0
Bangka-Belitung,2021-08-08,0,0,0,1,0
Bangka-Belitung,2021-08-15,1,0,0,0,0
Bangka-Belitung,2021-08-22,0,0,0,1,0
Bangka-Belitung,2021-08-29,1,0,0,0,0
Bangka-Belitung,2021-09-05,0,0,0,0,0
Bangka-Belitung,2021-09-12,0,0,0,0,0
Bangka-Belitung,2021-09-19,0,0,0,0,0
Bangka-Belitung,2021-09-26,0,0,0,1,0
Bangka-Belitung,2021-10-03,1,0,0,0,0
Bangka-Belitung,2021-10-10,0,0,0,0,0
Bangka-Belitung,2021-10-17,0,0,0,0,0
Bangka-Belitung,2021-10-24,0,0,0,0,0
Bangka-Belitung,2021-10-31,0,0,0,0,0
Bangka-Belitung,2021-11-07,0,0,0,2,0
Bangka-Belitung,2021-11-14,2,0,0,1,0
Bangka-Belitung,2021-11-21,1,0,0,0,0
Bangka-Belitung,2021-11-28,0,0,0,0,0
Bangka-Belitung,2021-12-05,0,0,0,1,0
Bangka-Belitung,2021-12-12,1,0,0,0,0
Bangka-Belitung,2021-12-19,0,0,0,0,0
Bangka-Belitung,2021-12-26,0,0,0,2,0
Bangka-Belitung,2022-01-02,2,0,0,0,0
Bangka-Belitung,2022-01-09,0,0,0,0,0
Bangka-Belitung,2022-01-16,0,0,0,1,0
Bangka-Belitung,2022-01-23,1,0,0,1,0
Bangka-Belitung,2022-01-30,1,0,0,0,0
Bangka-Belitung,2022-02-06,0,0,0,1,0
Bangka-Belitung,2022-02-13,1,0,0,0,0
Bangka-Belitung,2022-02-20,0,0,0,1,0
Bangka-Belitung,2022-02-27,1,0,0,0,0
Bangka-Belitung,2022-03-06,0,0,0,0,0
Bangka-Belitung,2022-03-13,0,0,0,0,0
Bangka-Belitung,2022-03-20,0,0,0,1,0
Bangka-Belitung,2022-03-27,1,0,0,0,0
Bangka-Belitung,2022-04-03,0,0,0,1,0
Bangka-Belitung,2022-04-10,1,0,0,2,0
Bangka-Belitung,2022-04-17,2,0,0,1,0
Bangka-Belitung,2022-04-24,1,0,0,0,0
Bangka-Belitung,2022-05-01,0,0,0,0,0
Bangka-Belitung,2022-05-08,0,0,0,1,0
Bangka-Belitung,2022-05-15,1,0,0,1,0
Bangka-Belitung,2022-05-22,1,0,0,0,0
Bangka-Belitung,2022-05-29,0,0,0,0,0
Bangka-Belitung,2022-06-05,0,0,0,1,0
Bangka-Belitung,2022-06-12,1,0,0,0,0
Bangka-Belitung,2022-06-19,0,0,0,0,0
Bangka-Belitung,2022-06-26,0,0,0,0,0
Bangka-Belitung,2022-07-03,0,0,0,0,0
Bangka-Belitung,2022-07-10,0,0,0,0,0
Bangka-Belitung,2022-07-17,0,0,0,1,0
Bangka-Belitung,2022-07-24,1,0,0,0,0
Bangka-Belitung,2022-07-31,0,0,0,1,0
Bangka-Belitung,2022-08-07,1,0,0,0,0
Bangka-Belitung,2022-08-14,0,0,0,0,0
Bangka-Belitung,2022-08-21,0,0,0,2,0
Bangka-Belitung,2022-08-28,2,0,0,1,0
Bangka-Belitung,2022-09-04,1,0,0,1,0
Bangka-Belitung,2022-09-11,1,0,0,3,0
Bangka-Belitung,2022-09-18,3,0,0,0,0
Bangka-Belitung,2022-09-25,0,0,0,0,0
Bangka-Belitung,2022-10-02,0,0,0,0,0
Bangka-Belitung,2022-10-09,0,0,0,0,0
Bangka-Belitung,2022-10-16,0,0,0,1,0
Bangka-Belitung,2022-10-23,1,0,0,1,0
Bangka-Belitung,2022-10-30,1,0,0,0,0
Bangka-Belitung,2022-11-06,0,0,0,0,0
Bangka-Belitung,2022-11-13,0,0,0,1,0
Bangka-Belitung,2022-11-20,1,0,0,0,0
Bangka-Belitung,2022-11-27,0,0,0,0,0
Bangka-Belitung,2022-12-04,0,0,0,1,0
Bangka-Belitung,2022-12-11,1,0,0,0,0
Bangka-Belitung,2022-12-18,0,0,0,0,0
Bangka-Belitung,2022-12-25,0,0,0,0,0
Bangka-Belitung,2023-01-01,0,0,0,0,0
Bangka-Belitung,2023-01-08,0,0,0,0,0
Bangka-Belitung,2023-01-15,0,0,0,1,0
Bangka-Belitung,2023-01-22,1,0,0,0,0
Bangka-Belitung,2023-01-29,0,0,0,1,0
Bangka-Belitung,2023-02-05,1,0,0,0,0
Bangka-Belitung,2023-02-12,0,0,0,0,0
Bangka-Belitung,2023-02-19,0,0,0,0,0
Bangka-Belitung,2023-02-26,0,0,0,0,0
Bangka-Belitung,2023-03-05,0,0,0,1,0
Bangka-Belitung,2023-03-12,1,0,0,1,0
Bangka-Belitung,2023-03-19,1,0,0,0,0
Bangka-Belitung,2023-03-26,0,0,0,0,0
Bangka-Belitung,2023-04-02,0,0,0,0,0
Bangka-Belitung,2023-04-09,0,0,0,0,0
Bangka-Belitung,2023-04-16,0,0,0,0,0
Bangka-Belitung,2023-04-23,0,0,0,1,0
Bangka-Belitung,2023-04-30,1,0,0,5,0
Bangka-Belitung,2023-05-07,5,0,0,0,0
Bangka-Belitung,2023-05-14,0,0,0,1,0
Bangka-Belitung,2023-05-21,1,0,0,5,0
Bangka-Belitung,2023-05-28,5,0,0,1,0
Bangka-Belitung,2023-06-04,1,0,0,1,0
Bangka-Belitung,2023-06-11,1,0,0,0,0
Bangka-Belitung,2023-06-18,0,0,0,0,0
Bangka-Belitung,2023-06-25,0,0,0,1,0
Bangka-Belitung,2023-07-02,1,0,0,1,0
Bangka-Belitung,2023-07-09,1,0,0,1,0
Bangka-Belitung,2023-07-16,1,0,0,2,0
Bangka-Belitung,2023-07-23,2,0,0,3,0
Bangka-Belitung,2023-07-30,3,0,0,0,0
Bangka-Belitung,2023-08-06,0,0,0,1,0
Bangka-Belitung,2023-08-13,1,0,0,0,0
Bangka-Belitung,2023-08-20,0,0,0,0,0
Bangka-Belitung,2023-08-27,0,0,0,1,0
Bangka-Belitung,2023-09-03,1,0,0,0,0
Bangka-Belitung,2023-09-10,0,0,0,1,0
Bangka-Belitung,2023-09-17,1,0,0,0,0
Bangka-Belitung,2023-09-24,0,0,0,1,0
Bangka-Belitung,2023-10-01,1,0,0,2,0
Bangka-Belitung,2023-10-08,2,0,0,2,0
Bangka-Belitung,2023-10-15,2,0,0,1,0
Bangka-Belitung,2023-10-22,1,0,0,4,0
Bangka-Belitung,2023-10-29,4,0,0,0,0
Bangka-Belitung,2023-11-05,0,0,0,0,0
Bangka-Belitung,2023-11-12,0,0,0,0,0
Bangka-Belitung,2023-11-19,0,0,0,0,0
Bangka-Belitung,2023-11-26,0,0,0,1,0
Bangka-Belitung,2023-12-03,1,0,0,1,0
Bangka-Belitung,2023-12-10,1,0,0,1,0
Bangka-Belitung,2023-12-17,1,0,0,2,0
Bangka-Belitung,2023-12-24,2,0,0,0,0
Bangka-Belitung,2023-12-31,0,0,0,2,0
Bangka-Belitung,2024-01-07,2,0,0,2,0
Bangka-Belitung,2024-01-14,2,0,0,0,0
Bangka-Belitung,2024-01-21,0,0,0,0,0
Bangka-Belitung,2024-01-28,0,0,0,0,0
Bangka-Belitung,2024-02-04,0,0,0,0,0
Bangka-Belitung,2024-02-11,0,0,0,0,0
Bangka-Belitung,2024-02-18,0,0,0,0,0
Bangka-Belitung,2024-02-25,0,0,0,0,0
Bangka-Belitung,2024-03-03,0,0,0,0,0
Bangka-Belitung,2024-03-10,0,0,0,0,0
Bangka-Belitung,2024-03-17,0,0,0,0,0
Bangka-Belitung,2024-03-24,0,0,0,0,0
Bangka-Belitung,2024-03-31,0,0,0,0,0
Bangka-Belitung,2024-04-07,0,0,0,0,0
Bangka-Belitung,2024-04-14,0,0,0,1,0
Bangka-Belitung,2024-04-21,1,0,0,0,0
Bangka-Belitung,2024-04-28,0,0,0,1,0
Bangka-Belitung,2024-05-05,1,0,0,0,0
Bangka-Belitung,2024-05-12,0,0,0,3,0
Bangka-Belitung,2024-05-19,3,0,0,0,0
Bangka-Belitung,2024-05-26,0,0,0,1,0
Bangka-Belitung,2024-06-02,1,0,0,0,0
Bangka-Belitung,2024-06-09,0,0,0,0,0
Bangka-Belitung,2024-06-16,0,0,0,0,0
Bangka-Belitung,2024-06-23,0,0,0,1,0
Bangka-Belitung,2024-06-30,1,0,0,1,0
Bangka-Belitung,2024-07-07,1,0,0,0,0
Bangka-Belitung,2024-07-14,0,0,0,0,0
Bangka-Belitung,2024-07-21,0,0,0,2,0
Bangka-Belitung,2024-07-28,2,0,0,1,0
Bangka-Belitung,2024-08-04,1,0,0,2,0
Bangka-Belitung,2024-08-11,2,0,0,1,0
Bangka-Belitung,2024-08-18,1,0,0,3,0
Bangka-Belitung,2024-08-25,3,0,0,2,0
Bangka-Belitung,2024-09-01,2,0,0,0,0
Bangka-Belitung,2024-09-08,0,0,0,3,0
Bangka-Belitung,2024-09-15,3,0,0,1,0
Bangka-Belitung,2024-09-22,1,0,0,0,0
Bangka-Belitung,2024-09-29,0,0,0,0,0
Bangka-Belitung,2024-10-06,0,0,0,0,0
Bangka-Belitung,2024-10-13,0,0,0,2,0
Bangka-Belitung,2024-10-20,2,0,0,2,0
Bangka-Belitung,2024-10-27,2,0,0,0,0
Bangka-Belitung,2024-11-03,0,0,0,0,0
Bangka-Belitung,2024-11-10,0,0,0,0,0
Bangka-Belitung,2024-11-17,0,0,0,2,0
Bangka-Belitung,2024-11-24,2,0,0,2,0
Bangka-Belitung,2024-12-01,2,0,0,1,0
Bangka-Belitung,2024-12-08,1,0,0,3,0
Bangka-Belitung,2024-12-15,3,0,0,0,0
Bangka-Belitung,2024-12-22,0,0,0,1,0
Bangka-Belitung,2024-12-29,1,0,0,3,0
Bangka-Belitung,2025-01-05,3,0,0,1,0
Bangka-Belitung,2025-01-12,1,0,0,2,0
Bangka-Belitung,2025-01-19,2,0,0,0,0
Bangka-Belitung,2025-01-26,0,0,0,NA,0
Banten,2019-01-06,1,0,0,0,0
Banten,2019-01-13,0,0,0,1,0
Banten,2019-01-20,1,0,0,0,0
Banten,2019-01-27,0,0,0,0,0
Banten,2019-02-03,0,0,0,0,0
Banten,2019-02-10,0,0,0,0,0
Banten,2019-02-17,0,0,0,0,0
Banten,2019-02-24,0,0,0,0,0
Banten,2019-03-03,0,0,0,0,0
Banten,2019-03-10,0,0,0,1,0
Banten,2019-03-17,1,0,0,0,0
Banten,2019-03-24,0,0,0,0,0
Banten,2019-03-31,0,0,0,1,0
Banten,2019-04-07,1,0,0,0,0
Banten,2019-04-14,0,0,0,0,0
Banten,2019-04-21,0,0,0,0,0
Banten,2019-04-28,0,0,0,0,0
Banten,2019-05-05,0,0,0,1,0
Banten,2019-05-12,1,0,0,1,0
Banten,2019-05-19,1,0,0,0,0
Banten,2019-05-26,0,0,0,0,0
Banten,2019-06-02,0,0,0,0,0
Banten,2019-06-09,0,0,0,0,0
Banten,2019-06-16,0,0,0,1,0
Banten,2019-06-23,1,0,0,1,0
Banten,2019-06-30,1,0,0,0,0
Banten,2019-07-07,0,0,0,1,0
Banten,2019-07-14,1,0,0,0,0
Banten,2019-07-21,0,0,0,0,0
Banten,2019-07-28,0,0,0,1,0
Banten,2019-08-04,1,0,0,1,0
Banten,2019-08-11,1,0,0,0,0
Banten,2019-08-18,0,0,0,0,0
Banten,2019-08-25,0,0,0,0,0
Banten,2019-09-01,0,0,0,0,0
Banten,2019-09-08,0,0,0,0,0
Banten,2019-09-15,0,0,0,2,0
Banten,2019-09-22,2,0,0,2,0
Banten,2019-09-29,2,0,0,1,0
Banten,2019-10-06,1,0,0,1,0
Banten,2019-10-13,1,0,0,0,0
Banten,2019-10-20,0,0,0,0,0
Banten,2019-10-27,0,0,0,0,0
Banten,2019-11-03,0,0,0,0,0
Banten,2019-11-10,0,0,0,1,0
Banten,2019-11-17,1,0,0,0,0
Banten,2019-11-24,0,0,0,2,0
Banten,2019-12-01,2,0,0,0,0
Banten,2019-12-08,0,0,0,0,0
Banten,2019-12-15,0,0,0,0,0
Banten,2019-12-22,0,0,0,0,0
Banten,2019-12-29,0,0,0,0,0
Banten,2020-01-05,0,0,0,1,0
Banten,2020-01-12,1,0,0,1,0
Banten,2020-01-19,1,0,0,0,0
Banten,2020-01-26,0,0,0,0,0
Banten,2020-02-02,0,0,0,0,0
Banten,2020-02-09,0,0,0,1,0
Banten,2020-02-16,1,0,0,0,0
Banten,2020-02-23,0,0,0,1,0
Banten,2020-03-01,1,0,0,0,0
Banten,2020-03-08,0,0,0,0,0
Banten,2020-03-15,0,0,0,0,0
Banten,2020-03-22,0,0,0,0,0
Banten,2020-03-29,0,0,0,0,0
Banten,2020-04-05,0,0,0,0,0
Banten,2020-04-12,0,0,0,0,0
Banten,2020-04-19,0,0,0,1,0
Banten,2020-04-26,1,0,0,0,0
Banten,2020-05-03,0,0,0,0,0
Banten,2020-05-10,0,0,0,1,0
Banten,2020-05-17,1,0,0,0,0
Banten,2020-05-24,0,0,0,0,0
Banten,2020-05-31,0,0,0,0,0
Banten,2020-06-07,0,0,0,1,0
Banten,2020-06-14,1,0,0,1,0
Banten,2020-06-21,1,0,0,2,0
Banten,2020-06-28,2,0,0,0,0
Banten,2020-07-05,0,0,0,1,0
Banten,2020-07-12,1,0,0,2,0
Banten,2020-07-19,2,0,0,1,0
Banten,2020-07-26,1,0,0,0,0
Banten,2020-08-02,0,0,0,1,0
Banten,2020-08-09,1,0,0,0,0
Banten,2020-08-16,0,0,0,3,0
Banten,2020-08-23,3,0,0,0,0
Banten,2020-08-30,0,0,0,0,0
Banten,2020-09-06,0,0,0,0,0
Banten,2020-09-13,0,0,0,0,0
Banten,2020-09-20,0,0,0,1,0
Banten,2020-09-27,1,0,0,5,0
Banten,2020-10-04,5,0,0,3,0
Banten,2020-10-11,3,0,0,4,0
Banten,2020-10-18,4,1,0,1,1
Banten,2020-10-25,1,0,0,2,0
Banten,2020-11-01,2,0,0,0,0
Banten,2020-11-08,0,0,0,2,0
Banten,2020-11-15,2,1,0,2,1
Banten,2020-11-22,2,1,0,1,1
Banten,2020-11-29,1,0,0,0,0
Banten,2020-12-06,0,0,0,3,0
Banten,2020-12-13,3,1,0,0,1
Banten,2020-12-20,0,0,0,0,0
Banten,2020-12-27,0,0,0,0,0
Banten,2021-01-03,0,0,0,0,0
Banten,2021-01-10,0,0,0,0,0
Banten,2021-01-17,0,0,0,1,0
Banten,2021-01-24,1,0,0,0,0
Banten,2021-01-31,0,0,0,0,0
Banten,2021-02-07,0,0,0,0,0
Banten,2021-02-14,0,0,0,0,0
Banten,2021-02-21,0,0,0,0,0
Banten,2021-02-28,0,0,0,2,0
Banten,2021-03-07,2,0,0,3,0
Banten,2021-03-14,3,0,0,0,0
Banten,2021-03-21,0,0,0,2,0
Banten,2021-03-28,2,0,0,0,0
Banten,2021-04-04,0,0,0,1,0
Banten,2021-04-11,1,0,0,0,0
Banten,2021-04-18,0,0,0,0,0
Banten,2021-04-25,0,0,0,1,0
Banten,2021-05-02,1,0,0,0,0
Banten,2021-05-09,0,0,0,4,0
Banten,2021-05-16,4,0,0,0,0
Banten,2021-05-23,0,0,0,1,0
Banten,2021-05-30,1,0,0,0,0
Banten,2021-06-06,0,0,0,1,0
Banten,2021-06-13,1,0,0,1,0
Banten,2021-06-20,1,0,0,0,0
Banten,2021-06-27,0,0,0,0,0
Banten,2021-07-04,0,0,0,0,0
Banten,2021-07-11,0,0,0,2,0
Banten,2021-07-18,2,0,0,3,0
Banten,2021-07-25,3,3,0,0,3
Banten,2021-08-01,0,0,0,1,0
Banten,2021-08-08,1,0,0,0,0
Banten,2021-08-15,0,0,0,1,0
Banten,2021-08-22,1,0,0,0,0
Banten,2021-08-29,0,0,0,0,0
Banten,2021-09-05,0,0,0,0,0
Banten,2021-09-12,0,0,0,3,0
Banten,2021-09-19,3,1,0,0,1
Banten,2021-09-26,0,0,0,1,0
Banten,2021-10-03,1,1,0,5,1
Banten,2021-10-10,5,1,0,2,1
Banten,2021-10-17,2,0,0,4,0
Banten,2021-10-24,4,0,0,1,0
Banten,2021-10-31,1,0,0,2,0
Banten,2021-11-07,2,0,0,7,0
Banten,2021-11-14,7,0,0,6,0
Banten,2021-11-21,6,0,0,3,0
Banten,2021-11-28,3,0,0,4,0
Banten,2021-12-05,4,0,0,0,0
Banten,2021-12-12,0,0,0,1,0
Banten,2021-12-19,1,0,0,0,0
Banten,2021-12-26,0,0,0,2,0
Banten,2022-01-02,2,0,0,1,0
Banten,2022-01-09,1,0,0,2,0
Banten,2022-01-16,2,0,0,2,0
Banten,2022-01-23,2,0,0,2,0
Banten,2022-01-30,2,0,0,2,0
Banten,2022-02-06,2,0,0,1,0
Banten,2022-02-13,1,0,0,3,0
Banten,2022-02-20,3,0,0,0,0
Banten,2022-02-27,0,0,0,1,0
Banten,2022-03-06,1,0,0,0,0
Banten,2022-03-13,0,0,0,2,0
Banten,2022-03-20,2,0,0,0,0
Banten,2022-03-27,0,0,0,1,0
Banten,2022-04-03,1,0,0,5,0
Banten,2022-04-10,5,0,0,1,0
Banten,2022-04-17,1,0,0,0,0
Banten,2022-04-24,0,0,0,0,0
Banten,2022-05-01,0,0,0,1,0
Banten,2022-05-08,1,0,0,0,0
Banten,2022-05-15,0,0,0,1,0
Banten,2022-05-22,1,0,0,1,0
Banten,2022-05-29,1,0,0,0,0
Banten,2022-06-05,0,0,0,2,0
Banten,2022-06-12,2,0,0,2,0
Banten,2022-06-19,2,1,0,0,1
Banten,2022-06-26,0,0,0,0,0
Banten,2022-07-03,0,0,0,0,0
Banten,2022-07-10,0,0,0,3,0
Banten,2022-07-17,3,0,0,1,0
Banten,2022-07-24,1,0,0,0,0
Banten,2022-07-31,0,0,0,2,0
Banten,2022-08-07,2,0,0,2,0
Banten,2022-08-14,2,0,0,4,0
Banten,2022-08-21,4,0,0,4,0
Banten,2022-08-28,4,1,0,9,1
Banten,2022-09-04,9,0,0,3,0
Banten,2022-09-11,3,0,0,7,0
Banten,2022-09-18,7,0,0,2,0
Banten,2022-09-25,2,0,0,1,0
Banten,2022-10-02,1,0,0,1,0
Banten,2022-10-09,1,0,0,1,0
Banten,2022-10-16,1,0,0,1,0
Banten,2022-10-23,1,0,0,3,0
Banten,2022-10-30,3,0,0,1,0
Banten,2022-11-06,1,0,0,4,0
Banten,2022-11-13,4,0,0,1,0
Banten,2022-11-20,1,0,0,1,0
Banten,2022-11-27,1,0,0,2,0
Banten,2022-12-04,2,0,0,1,0
Banten,2022-12-11,1,0,0,1,0
Banten,2022-12-18,1,0,0,1,0
Banten,2022-12-25,1,0,0,0,0
Banten,2023-01-01,0,0,0,0,0
Banten,2023-01-08,0,0,0,3,0
Banten,2023-01-15,3,0,0,1,0
Banten,2023-01-22,1,0,0,1,0
Banten,2023-01-29,1,0,0,0,0
Banten,2023-02-05,0,0,0,0,0
Banten,2023-02-12,0,0,0,0,0
Banten,2023-02-19,0,0,0,1,0
Banten,2023-02-26,1,0,0,0,0
Banten,2023-03-05,0,0,0,0,0
Banten,2023-03-12,0,0,0,0,0
Banten,2023-03-19,0,0,0,2,0
Banten,2023-03-26,2,0,0,2,0
Banten,2023-04-02,2,0,0,1,0
Banten,2023-04-09,1,0,0,1,0
Banten,2023-04-16,1,0,0,0,0
Banten,2023-04-23,0,0,0,3,0
Banten,2023-04-30,3,0,0,3,0
Banten,2023-05-07,3,0,0,3,0
Banten,2023-05-14,3,0,0,0,0
Banten,2023-05-21,0,0,0,0,0
Banten,2023-05-28,0,0,0,1,0
Banten,2023-06-04,1,0,0,0,0
Banten,2023-06-11,0,0,0,2,0
Banten,2023-06-18,2,0,0,0,0
Banten,2023-06-25,0,0,0,0,0
Banten,2023-07-02,0,0,0,3,0
Banten,2023-07-09,3,0,0,1,0
Banten,2023-07-16,1,0,0,1,0
Banten,2023-07-23,1,0,0,0,0
Banten,2023-07-30,0,0,0,0,0
Banten,2023-08-06,0,0,0,0,0
Banten,2023-08-13,0,0,0,1,0
Banten,2023-08-20,1,0,0,1,0
Banten,2023-08-27,1,0,0,0,0
Banten,2023-09-03,0,0,0,2,0
Banten,2023-09-10,2,0,0,1,0
Banten,2023-09-17,1,0,0,1,0
Banten,2023-09-24,1,0,0,3,0
Banten,2023-10-01,3,1,0,0,1
Banten,2023-10-08,0,0,0,3,0
Banten,2023-10-15,3,0,0,2,0
Banten,2023-10-22,2,0,0,3,0
Banten,2023-10-29,3,0,0,4,0
Banten,2023-11-05,4,0,0,2,0
Banten,2023-11-12,2,0,0,3,0
Banten,2023-11-19,3,0,0,3,0
Banten,2023-11-26,3,0,0,1,0
Banten,2023-12-03,1,0,0,1,0
Banten,2023-12-10,1,0,0,3,0
Banten,2023-12-17,3,0,0,1,0
Banten,2023-12-24,1,0,0,0,0
Banten,2023-12-31,0,0,0,2,0
Banten,2024-01-07,2,0,0,0,0
Banten,2024-01-14,0,0,0,0,0
